tipo_transacao,valor_brl,saldo_anterior_pagador,saldo_posterior_pagador,saldo_anterior_recebedor,saldo_posterior_recebedor,hora_dia,dia_util,horario_noturno,acima_limite_noturno,razao_saldo_residual,proporcao_valor_recebedor,fraude
dados_bancarios,376186.12,1118851.43,742665.31,1987.48,378173.6,13,False,False,False,0.663775,0.994745,0
chave_pix,325814.03,326139.84403,325.81,322.4,326136.43,5,False,True,True,0.000999,0.999011,1
chave_pix,879321.88,1723132.21,843810.33,96.44,879418.32,23,True,True,True,0.489696,0.99989,1
chave_pix,159515.25,2201277.54,2041762.29,21348.71,180863.96,3,False,True,True,0.927535,0.881963,0
chave_pix,496915.34,740119.17,243203.83,0.01,496915.35,0,True,True,True,0.328601,1.0,1
chave_pix,178556.86,1196132.82,1017575.96,11430.12,189986.98,12,True,False,False,0.850722,0.939837,0
chave_pix,161149.52,677443.88,516294.36,185.55,161335.07,11,True,False,False,0.762121,0.99885,1
dados_bancarios,331606.16,1330275.52,998669.36,108132.04,439738.2,13,True,False,False,0.750724,0.754099,0
chave_pix,168857.54,169026.39753999998,168.86,120559.23,289416.77,21,False,True,True,0.000999,0.583441,0
dados_bancarios,1156173.28,6377872.77,5221699.49,101834.95,1258008.23,16,False,False,False,0.818721,0.919051,0
pix_copia_e_cola,622498.24,2686404.44,2063906.2,10193.8,632692.04,21,False,True,True,0.768278,0.983888,0
pix_copia_e_cola,448266.86,688641.83,240374.97,706.06,448972.92,0,False,True,True,0.349057,0.998427,1
dados_bancarios,187700.61,759088.27,571387.66,36475.28,224175.89,18,False,False,False,0.752729,0.837292,0
chave_pix,331122.08,816554.53,485432.45,21870.27,352992.35,14,False,False,False,0.594489,0.938043,0
chave_pix,345121.13,1185935.99,840814.86,35565.45,380686.58,13,True,False,False,0.708988,0.906576,0
pix_copia_e_cola,424545.5,3105820.74,2681275.24,31279.74,455825.24,19,True,False,False,0.863307,0.931378,0
chave_pix,910780.26,3929102.42,3018322.16,10165.07,920945.33,23,False,True,True,0.768196,0.988962,0
chave_pix,113624.03,1555744.48,1442120.45,77777.03,191401.06,7,True,False,False,0.926965,0.593644,0
chave_pix,2165653.69,2235982.14,70328.45,292.68,2165946.37,18,True,False,False,0.031453,0.999865,1
pix_copia_e_cola,458202.17,1515451.34,1057249.17,4246.41,462448.58,1,False,True,True,0.697646,0.990818,0
chave_pix,199410.14,465481.06,266070.92,264.85,199674.99,16,True,False,False,0.571604,0.998674,1
pix_copia_e_cola,109828.13,109937.95813,109.83,51724.26,161552.39,9,True,False,False,0.000999,0.67983,0
dados_bancarios,230889.92,985120.1,754230.18,8072.53,238962.45,13,False,False,False,0.765623,0.966218,0
pix_copia_e_cola,234163.0,234397.16299999997,234.16,152.44,234315.44,8,True,False,False,0.000999,0.999349,1
chave_pix,329046.78,879169.43,550122.65,45387.62,374434.4,18,True,False,False,0.62573,0.878784,0
dados_bancarios,104450.24,211940.27,107490.03,39735.83,144186.07,19,False,False,False,0.507171,0.724413,0
dados_bancarios,903131.8,3179248.98,2276117.18,24978.65,928110.45,13,True,False,False,0.715929,0.973087,0
dados_bancarios,4919950.36,13732584.32,8812633.96,14921.8,4934872.16,14,False,False,False,0.641732,0.996976,0
chave_pix,405255.81,591571.81,186316.0,35337.9,440593.71,0,True,True,True,0.314951,0.919795,0
chave_pix,8948602.31,9042711.17,94108.86,0.01,8948602.32,10,False,False,False,0.010407,1.0,1
chave_pix,103056.0,103159.06,103.06,87.2,103143.2,12,True,False,False,0.000999,0.999155,1
dados_bancarios,1852983.0,8980906.14,7127923.14,37843.65,1890826.65,12,True,False,False,0.793675,0.979986,0
chave_pix,37371.51,37408.88151,37.37,13079.78,50451.29,19,True,False,False,0.000999,0.740744,0
chave_pix,759960.84,3376002.51,2616041.67,29520.81,789481.65,13,True,False,False,0.774893,0.962607,0
chave_pix,193974.79,740625.36,546650.57,82935.91,276910.7,17,True,False,False,0.738093,0.700496,0
chave_pix,862749.38,4188377.96,3325628.58,147225.74,1009975.12,14,True,False,False,0.794013,0.854228,0
chave_pix,300806.75,301107.55675,300.81,149.08,300955.83,9,True,False,False,0.000999,0.999505,1
chave_pix,1482961.53,6064456.74,4581495.21,56517.21,1539478.74,12,True,False,False,0.755467,0.963288,0
pix_copia_e_cola,773414.52,2033546.55,1260132.03,9017.64,782432.16,10,False,False,False,0.619672,0.988475,0
pix_copia_e_cola,18718.12,86189.42,67471.3,62217.41,80935.53,16,True,False,False,0.782826,0.231272,0
chave_pix,824136.27,824960.4062699999,824.14,1331.9,825468.17,20,True,True,True,0.000999,0.998386,1
dados_bancarios,0.01,0.01001,0.0,64895.82,64895.83,16,True,False,False,0.0,0.0,0
chave_pix,405109.06,3911602.95,3506493.89,32062.69,437171.75,11,False,False,False,0.896434,0.926659,0
chave_pix,338402.44,1760720.17,1422317.73,1167.35,339569.79,12,True,False,False,0.807805,0.996562,0
chave_pix,889410.81,3258651.11,2369240.3,13266.7,902677.51,13,True,False,False,0.727062,0.985303,0
chave_pix,85249.19,85334.43918999999,85.25,813.26,86062.45,5,False,True,True,0.000999,0.99055,1
chave_pix,6002406.93,6053964.24,51557.31,206.14,6002613.07,3,True,True,True,0.008516,0.999966,1
chave_pix,913140.11,3768995.97,2855855.86,21741.91,934882.02,13,False,False,False,0.757723,0.976744,0
chave_pix,393754.28,2135773.58,1742019.3,22040.14,415794.42,10,True,False,False,0.815639,0.946993,0
pix_copia_e_cola,336640.43,4925419.71,4588779.28,34833.63,371474.06,13,True,False,False,0.931652,0.906229,0
chave_pix,376016.6,578302.33,202285.73,173.17,376189.77,7,True,False,False,0.349792,0.99954,1
chave_pix,42613.63,42656.24362999999,42.61,117416.21,160029.84,1,False,True,True,0.000999,0.266286,0
chave_pix,759810.57,2282130.97,1522320.4,34841.03,794651.6,19,True,False,False,0.667061,0.956156,0
pix_copia_e_cola,1335853.51,13931638.79,12595785.28,54854.64,1390708.15,13,True,False,False,0.904114,0.960556,0
chave_pix,225485.91,2009183.75,1783697.84,9350.86,234836.77,19,True,False,False,0.887772,0.960181,0
chave_pix,293581.61,293875.19161,293.58,4142.31,297723.92,18,False,False,False,0.000999,0.986087,0
chave_pix,65911.89,1669994.31,1604082.42,44432.65,110344.54,13,False,False,False,0.960532,0.597328,0
chave_pix,976685.33,1162810.47,186125.14,0.01,976685.34,10,True,False,False,0.160065,1.0,1
chave_pix,1033528.67,1145562.62,112033.95,9064.51,1042593.18,17,True,False,False,0.097798,0.991306,0
chave_pix,1902114.48,3652606.93,1750492.45,23232.78,1925347.26,15,False,False,False,0.479245,0.987933,0
chave_pix,5573412.38,5578985.7923799995,5573.41,0.01,5573412.39,20,False,True,True,0.000999,1.0,1
chave_pix,1973876.06,3914561.72,1940685.66,17253.41,1991129.47,20,True,True,True,0.495761,0.991335,0
chave_pix,1875402.12,4229358.11,2353955.99,3720.76,1879122.88,9,True,False,False,0.556575,0.99802,0
dados_bancarios,395275.19,395670.46518999996,395.28,25200.63,420475.82,17,False,False,False,0.000999,0.940066,0
chave_pix,773926.81,774700.74,773.93,795.64,774722.45,17,True,False,False,0.000999,0.998973,1
chave_pix,813665.45,842362.91,28697.46,648.62,814314.07,1,False,True,True,0.034068,0.999203,1
chave_pix,1684884.54,7371536.21,5686651.67,74106.07,1758990.61,14,True,False,False,0.771434,0.95787,0
chave_pix,495143.27,924152.28,429009.01,26031.49,521174.76,11,True,False,False,0.464219,0.950052,0
dados_bancarios,359844.47,1324217.3,964372.83,39155.37,398999.84,10,False,False,False,0.728259,0.901866,0
chave_pix,979468.46,5550335.54,4570867.08,129150.56,1108619.02,21,False,True,True,0.82353,0.883503,0
dados_bancarios,32178184.6,106187388.03,74009203.43,41056.15,32219240.75,15,False,False,False,0.696968,0.998726,0
chave_pix,1057871.5,2658961.58,1601090.08,18044.97,1075916.47,15,False,False,False,0.602149,0.983228,0
dados_bancarios,850900.03,7613936.54,6763036.51,33680.08,884580.11,17,True,False,False,0.888244,0.961925,0
pix_copia_e_cola,1898084.82,1899982.9048199998,1898.08,1018.87,1899103.69,11,True,False,False,0.000999,0.999463,1
chave_pix,537539.97,538077.51,537.54,88.49,537628.46,13,True,False,False,0.000999,0.999835,1
dados_bancarios,43126.22,43169.35,43.13,23352.88,66479.1,18,True,False,False,0.000999,0.648718,0
chave_pix,12397.26,12409.657259999998,12.4,6297.73,18694.99,5,False,True,True,0.000999,0.663133,0
dados_bancarios,429299.59,1217600.06,788300.47,95717.38,525016.97,14,True,False,False,0.647422,0.817687,0
pix_copia_e_cola,302225.29,4685724.87,4383499.58,71788.92,374014.21,23,True,True,True,0.935501,0.808058,0
chave_pix,34820.35,83265.11,48444.76,27654.56,62474.91,23,False,True,True,0.581813,0.557349,0
chave_pix,113360.8,113474.16,113.36,3299.6,116660.4,19,True,False,False,0.000999,0.971716,1
chave_pix,1414794.88,8150132.16,6735337.28,15959.11,1430753.99,9,True,False,False,0.826408,0.988846,0
pix_copia_e_cola,98223.29,483579.21,385355.92,143255.48,241478.77,18,True,False,False,0.796883,0.406757,0
dados_bancarios,2087823.12,9886335.36,7798512.24,18162.62,2105985.74,17,False,False,False,0.788817,0.991376,0
chave_pix,963105.98,5651309.23,4688203.25,183059.77,1146165.75,11,False,False,False,0.829578,0.840285,0
dados_bancarios,413174.93,1686328.54,1273153.61,4781.07,417956.0,17,True,False,False,0.754986,0.988561,0
chave_pix,2870445.83,2959443.65,88997.82,318.2,2870764.03,10,False,False,False,0.030072,0.999889,1
dados_bancarios,2253468.08,12450226.35,10196758.27,33809.98,2287278.06,10,True,False,False,0.819002,0.985218,0
chave_pix,123512.2,1133771.74,1010259.54,5169.33,128681.53,21,False,True,True,0.891061,0.959829,0
chave_pix,618653.52,3665650.28,3046996.76,28582.78,647236.3,10,False,False,False,0.83123,0.955839,0
chave_pix,1807650.78,27584323.3,25776672.52,7320.49,1814971.27,12,True,False,False,0.934468,0.995967,0
chave_pix,3886212.61,11115522.79,7229310.18,6138.64,3892351.25,11,False,False,False,0.65038,0.998423,0
dados_bancarios,1650583.85,15270809.45,13620225.6,13722.26,1664306.11,18,False,False,False,0.891912,0.991755,0
dados_bancarios,1613080.96,10489919.32,8876838.36,11731.24,1624812.2,19,False,False,False,0.846226,0.99278,0
chave_pix,630493.22,3871883.0,3241389.78,27506.98,658000.2,13,False,False,False,0.837161,0.958196,0
chave_pix,62290.65,996532.71,934242.06,62033.17,124323.82,15,True,False,False,0.937493,0.501036,0
pix_copia_e_cola,0.01,488032.34,488032.33,16374.91,16374.92,14,True,False,False,1.0,1e-06,0
chave_pix,235609.84,1219270.19,983660.35,25134.32,260744.16,13,True,False,False,0.806762,0.903605,0
chave_pix,517644.57,2220848.86,1703204.29,11808.98,529453.55,19,False,False,False,0.766916,0.977696,0
pix_copia_e_cola,209381.1,533711.27,324330.17,867.37,210248.47,4,False,True,True,0.607688,0.995875,1
chave_pix,2044477.88,27162762.85,25118284.97,11033.13,2055511.01,11,False,False,False,0.924732,0.994632,0
chave_pix,338840.69,3268627.03,2929786.34,14335.54,353176.23,19,True,False,False,0.896335,0.95941,0
chave_pix,4616542.41,4621158.952409999,4616.54,207.97,4616750.38,3,True,True,True,0.000999,0.999955,1
pix_copia_e_cola,1999266.03,11190010.18,9190744.15,8482.96,2007748.99,13,True,False,False,0.821335,0.995775,0
dados_bancarios,200828.65,717976.88,517148.23,17270.97,218099.62,19,True,False,False,0.720285,0.920812,0
chave_pix,202764.28,768637.6,565873.32,4107.2,206871.48,8,True,False,False,0.736203,0.980146,0
dados_bancarios,525504.02,5010406.25,4484902.23,16025.92,541529.94,18,False,False,False,0.895117,0.970406,0
chave_pix,357351.87,1583768.1,1226416.23,153221.59,510573.46,10,True,False,False,0.774366,0.699903,0
dados_bancarios,0.01,0.01001,0.0,17872.85,17872.86,22,False,True,False,0.0,1e-06,0
chave_pix,1168041.98,5411419.34,4243377.36,22893.1,1190935.08,18,False,False,False,0.784152,0.980777,0
chave_pix,2561602.23,13437786.16,10876183.93,19306.86,2580909.09,15,False,False,False,0.809373,0.992519,0
dados_bancarios,10099985.64,16161600.9,6061615.26,156.62,10100142.26,12,True,False,False,0.375063,0.999984,1
chave_pix,133666.54,133800.20653999998,133.67,3580.75,137247.29,16,False,False,False,0.000999,0.97391,1
pix_copia_e_cola,53059.01,93770.87,40711.86,9260.37,62319.38,18,False,False,False,0.434163,0.851405,0
dados_bancarios,504543.27,3509230.65,3004687.38,125839.16,630382.43,15,False,False,False,0.856224,0.800376,0
chave_pix,0.01,374021.47,374021.46,134.51,134.52,7,True,False,False,1.0,7.4e-05,1
chave_pix,897824.87,4315822.33,3417997.46,9570.13,907395.0,14,False,False,False,0.791969,0.989453,0
dados_bancarios,10000000.0,14816304.15,4816304.15,136.47,10000136.47,2,True,True,True,0.325068,0.999986,1
dados_bancarios,2796249.1,4255151.15,1458902.05,254.44,2796503.54,20,True,True,True,0.342856,0.999909,1
chave_pix,340355.65,1349665.54,1009309.89,201095.1,541450.75,21,True,True,True,0.747822,0.628599,0
chave_pix,890090.25,6133363.4,5243273.15,4995.78,895086.03,17,True,False,False,0.854877,0.994419,0
chave_pix,343856.99,489287.77,145430.78,956.7,344813.69,9,True,False,False,0.29723,0.997225,1
chave_pix,434367.44,2234628.37,1800260.93,26459.09,460826.53,10,True,False,False,0.80562,0.942583,0
chave_pix,27740.37,133712.18,105971.81,123.32,27863.69,14,False,False,False,0.792537,0.995574,1
dados_bancarios,347018.18,347365.19817999995,347.02,241.52,347259.7,6,True,False,False,0.000999,0.999304,1
chave_pix,673995.23,3563014.12,2889018.89,27182.69,701177.92,11,True,False,False,0.810836,0.961233,0
chave_pix,706934.32,5353960.01,4647025.69,5015.49,711949.81,9,True,False,False,0.86796,0.992955,0
chave_pix,304698.7,1744390.78,1439692.08,3225.27,307923.97,19,True,False,False,0.825327,0.989526,0
dados_bancarios,496555.59,497052.14559,496.56,1007.27,497562.86,7,False,False,False,0.000999,0.997976,1
chave_pix,640009.28,3966084.05,3326074.77,15114.72,655124.0,16,True,False,False,0.838629,0.976928,0
chave_pix,90251.68,90341.93167999998,90.25,744.16,90995.84,13,False,False,False,0.000999,0.991822,0
chave_pix,1632097.93,7103626.91,5471528.98,16860.71,1648958.64,12,True,False,False,0.770244,0.989775,0
pix_copia_e_cola,639529.34,640168.8693399999,639.53,283.71,639813.05,12,False,False,False,0.000999,0.999557,1
chave_pix,6552046.03,15412037.12,8859991.09,5187.71,6557233.74,14,False,False,False,0.574875,0.999209,0
chave_pix,320627.46,1050307.16,729679.7,41811.14,362438.6,19,True,False,False,0.69473,0.884639,0
chave_pix,137422.23,585531.05,448108.82,39012.89,176435.12,15,False,False,False,0.765303,0.778883,0
chave_pix,314004.57,1615071.9,1301067.33,6246.46,320251.03,20,False,True,True,0.805579,0.980495,0
pix_copia_e_cola,1221598.85,1222820.44885,1221.6,39082.57,1260681.42,16,False,False,False,0.000999,0.968999,0
chave_pix,900228.9,10218541.54,9318312.64,2341.48,902570.38,20,False,True,True,0.911902,0.997406,0
chave_pix,1468341.83,15565691.11,14097349.28,28575.16,1496916.99,9,True,False,False,0.905668,0.980911,0
chave_pix,588049.12,2361668.15,1773619.03,10557.62,598606.74,22,False,True,True,0.751003,0.982363,0
chave_pix,598143.58,11166835.13,10568691.55,6005.26,604148.84,22,False,True,True,0.946436,0.99006,0
pix_copia_e_cola,422729.88,2850554.91,2427825.03,17662.2,440392.08,15,True,False,False,0.851703,0.959894,0
chave_pix,1774345.98,3267396.36,1493050.38,6342.54,1780688.52,8,False,False,False,0.456954,0.996438,0
dados_bancarios,1815201.91,7121151.36,5305949.45,13198.32,1828400.23,22,True,True,True,0.745097,0.992781,0
chave_pix,1966464.49,1987053.41,20588.92,1775.8,1968240.29,6,False,False,False,0.010362,0.999098,1
dados_bancarios,1817209.26,5614707.21,3797497.95,56288.71,1873497.97,11,True,False,False,0.676348,0.969955,0
pix_copia_e_cola,794169.89,3208374.58,2414204.69,8270.29,802440.18,7,False,False,False,0.75247,0.989694,0
chave_pix,75816.18,219012.15,143195.97,0.01,75816.19,19,True,False,False,0.653827,1.0,1
chave_pix,652493.59,1842290.01,1189796.42,14519.06,667012.65,14,False,False,False,0.645825,0.978233,0
chave_pix,29313.61,29342.923609999998,29.31,137282.82,166596.43,11,True,False,False,0.000999,0.175956,0
dados_bancarios,131140.17,645956.47,514816.3,0.01,131140.18,9,True,False,False,0.796983,1.0,0
chave_pix,0.01,0.01001,0.0,10100.1,10100.11,12,True,False,False,0.0,1e-06,0
dados_bancarios,368310.07,596319.0,228008.93,50663.29,418973.36,18,True,False,False,0.382361,0.879078,0
chave_pix,74830.23,181181.18,106350.95,86347.88,161178.11,11,True,False,False,0.586987,0.46427,0
dados_bancarios,454146.09,6681479.48,6227333.39,16963.49,471109.58,15,False,False,False,0.932029,0.963992,0
chave_pix,134366.15,404845.76,270479.61,27568.87,161935.02,20,True,True,True,0.668105,0.829754,0
chave_pix,972461.97,6665388.24,5692926.27,99674.38,1072136.35,14,False,False,False,0.854103,0.907032,0
chave_pix,428402.25,1402023.32,973621.07,29744.52,458146.77,9,False,False,False,0.69444,0.935076,0
dados_bancarios,39594.26,338601.22,299006.96,2707.42,42301.68,15,True,False,False,0.883065,0.935997,1
chave_pix,836332.69,4177080.9,3340748.21,13381.11,849713.8,22,True,True,True,0.799781,0.984252,0
chave_pix,794816.39,1451997.62,657181.23,91662.43,886478.82,8,True,False,False,0.452605,0.896599,0
pix_copia_e_cola,487022.77,1915038.04,1428015.27,30440.64,517463.41,13,True,False,False,0.745685,0.941173,0
dados_bancarios,308602.82,1234736.7,926133.88,5945.82,314548.64,23,True,True,True,0.750066,0.981097,0
chave_pix,4111506.49,26394744.61,22283238.12,35903.11,4147409.6,8,True,False,False,0.84423,0.991343,0
chave_pix,1693601.61,17037970.03,15344368.42,20206.16,1713807.77,18,True,False,False,0.900598,0.98821,0
dados_bancarios,1314655.04,2418504.62,1103849.58,92038.22,1406693.26,18,True,False,False,0.456418,0.934571,0
chave_pix,1837707.28,5879425.67,4041718.39,56039.81,1893747.09,14,False,False,False,0.687434,0.970408,0
dados_bancarios,75635.13,374765.69,299130.56,3319.72,78954.85,9,True,False,False,0.79818,0.957954,0
chave_pix,1119714.62,11271039.78,10151325.16,10926.06,1130640.68,13,True,False,False,0.900656,0.990336,0
chave_pix,240585.28,1870638.28,1630053.0,10770.3,251355.58,18,True,False,False,0.871389,0.957151,0
chave_pix,145209.52,1674528.69,1529319.17,23999.04,169208.56,12,True,False,False,0.913283,0.858169,0
dados_bancarios,2408528.34,15618753.28,13210224.94,12383.42,2420911.76,10,True,False,False,0.845793,0.994885,0
chave_pix,93089.54,838776.59,745687.05,17890.32,110979.86,10,False,False,False,0.889017,0.838797,0
chave_pix,1408268.63,6648297.9,5240029.27,31648.36,1439916.99,14,False,False,False,0.788176,0.978021,0
pix_copia_e_cola,328655.37,1543947.11,1215291.74,19341.67,347997.04,11,False,False,False,0.787133,0.94442,0
dados_bancarios,423317.66,2227331.08,1804013.42,20954.15,444271.81,20,True,True,True,0.809944,0.952835,0
chave_pix,0.01,1101930.26,1101930.25,24013.6,24013.61,17,True,False,False,1.0,0.0,0
chave_pix,112336.61,394129.7,281793.09,42050.81,154387.42,18,True,False,False,0.714976,0.727628,0
chave_pix,241518.04,1847153.53,1605635.49,16187.7,257705.74,16,True,False,False,0.869249,0.937185,0
chave_pix,23155.88,53815.93,30660.05,32748.87,55904.75,21,True,True,True,0.569721,0.414202,0
chave_pix,6681207.1,6687888.307099999,6681.21,491.15,6681698.25,21,False,True,True,0.000999,0.999926,1
chave_pix,0.01,1136097.73,1136097.72,15389.9,15389.91,15,True,False,False,1.0,1e-06,0
chave_pix,568442.9,569011.3428999999,568.44,35937.92,604380.82,12,True,False,False,0.000999,0.940538,0
chave_pix,30020.43,192757.39,162736.96,23714.81,53735.24,0,True,True,True,0.844258,0.558673,0
chave_pix,128352.71,128481.06271,128.35,341.49,128694.2,8,True,False,False,0.000999,0.997347,1
chave_pix,701610.41,2709991.57,2008381.16,13647.31,715257.72,11,True,False,False,0.741102,0.98092,0
chave_pix,325649.24,1918698.38,1593049.14,69300.76,394950.0,15,True,False,False,0.830276,0.824533,0
chave_pix,1540846.42,1977729.5,436883.08,12588.98,1553435.4,19,True,False,False,0.220901,0.991896,0
chave_pix,43092.0,56554.4,13462.4,230.96,43322.96,8,True,False,False,0.238043,0.994669,1
chave_pix,190823.81,191014.63380999997,190.82,2241.37,193065.18,23,False,True,True,0.000999,0.988391,1
chave_pix,0.01,0.01001,0.0,39535.01,39535.02,15,True,False,False,0.0,0.0,0
chave_pix,165109.48,1697101.65,1531992.17,7080.35,172189.83,11,True,False,False,0.902711,0.958881,0
chave_pix,0.01,0.01001,0.0,463.11,463.12,15,True,False,False,0.0,2.2e-05,1
dados_bancarios,144876.4,145021.28,144.88,223.73,145100.13,17,False,False,False,0.000999,0.998458,1
chave_pix,0.01,186903.57,186903.56,17809.38,17809.39,0,False,True,False,1.0,1e-06,0
chave_pix,145208.39,205409.21,60200.82,11515.59,156723.98,12,True,False,False,0.293078,0.926523,0
dados_bancarios,962633.34,4299424.82,3336791.48,78327.83,1040961.17,18,False,False,False,0.776102,0.924754,0
chave_pix,874126.48,4214973.28,3340846.8,3341.64,877468.12,10,True,False,False,0.792614,0.996192,0
dados_bancarios,391201.79,1164414.42,773212.63,15397.55,406599.34,22,True,True,True,0.664036,0.962131,0
chave_pix,3483758.17,44255182.53,40771424.36,50225.47,3533983.64,12,False,False,False,0.92128,0.985788,0
chave_pix,514215.27,9472924.84,8958709.57,24576.47,538791.74,12,True,False,False,0.945717,0.954386,0
chave_pix,0.01,327145.22,327145.21,0.01,0.02,13,False,False,False,1.0,0.5,1
chave_pix,1654896.62,4856597.05,3201700.43,35854.49,1690751.11,17,True,False,False,0.659248,0.978794,0
chave_pix,127541.96,1800841.66,1673299.7,7839.37,135381.33,12,False,False,False,0.929176,0.942094,0
chave_pix,134027.49,134161.51748999997,134.03,6053.23,140080.72,13,True,False,False,0.000999,0.956788,0
chave_pix,750174.28,11744873.93,10994699.65,30776.58,780950.86,13,True,False,False,0.936128,0.960591,0
pix_copia_e_cola,200897.63,670552.56,469654.93,14930.46,215828.09,11,True,False,False,0.7004,0.930822,0
chave_pix,875170.56,1303836.97,428666.41,18399.84,893570.4,12,True,False,False,0.328773,0.979409,0
chave_pix,889161.01,6947858.11,6058697.1,39643.42,928804.43,13,False,False,False,0.872024,0.957318,0
chave_pix,158836.02,381951.11,223115.09,9929.83,168765.85,18,True,False,False,0.584146,0.941162,0
chave_pix,3371022.4,4898075.98,1527053.58,3149.12,3374171.52,18,True,False,False,0.311766,0.999067,0
pix_copia_e_cola,1138384.29,1139522.67,1138.38,379.4,1138763.69,20,True,True,True,0.000999,0.999667,1
chave_pix,168191.44,563396.67,395205.23,43875.61,212067.05,12,False,False,False,0.701469,0.793105,0
dados_bancarios,1950287.88,6272787.38,4322499.5,18622.67,1968910.55,8,True,False,False,0.689088,0.990542,0
chave_pix,0.01,80134.93,80134.92,652.94,652.95,15,True,False,False,1.0,1.5e-05,1
chave_pix,826723.97,11507724.67,10681000.7,14627.53,841351.5,17,True,False,False,0.928159,0.982614,0
chave_pix,414433.1,414847.53309999994,414.43,554.05,414987.15,19,False,False,False,0.000999,0.998665,1
chave_pix,393417.05,736905.45,343488.4,13655.88,407072.93,21,False,True,True,0.466123,0.966453,0
pix_copia_e_cola,384531.97,1054760.22,670228.25,35161.22,419693.19,0,False,True,True,0.635432,0.916222,0
chave_pix,452670.26,2878143.12,2425472.86,10616.07,463286.33,0,True,True,True,0.842721,0.977085,0
pix_copia_e_cola,452009.34,2650008.05,2197998.71,43873.95,495883.29,17,False,False,False,0.829431,0.911524,0
chave_pix,359678.41,1484152.47,1124474.06,18415.93,378094.34,12,True,False,False,0.757654,0.951293,0
chave_pix,32225.44,32257.665439999993,32.23,31503.95,63729.39,13,False,False,False,0.000999,0.505661,0
pix_copia_e_cola,329782.99,2482646.06,2152863.07,140104.93,469887.92,20,True,True,True,0.867165,0.701833,0
chave_pix,89631.24,140843.1,51211.86,769.12,90400.36,8,True,False,False,0.363609,0.991492,1
dados_bancarios,14016.65,14030.67,14.02,141.06,14157.71,5,False,True,True,0.000999,0.990037,1
chave_pix,2952826.56,16343851.77,13391025.21,25245.19,2978071.75,12,True,False,False,0.819331,0.991523,0
chave_pix,1062228.54,8882647.63,7820419.09,9484.4,1071712.94,13,False,False,False,0.880415,0.99115,0
chave_pix,1302455.41,11760486.53,10458031.12,15023.85,1317479.26,14,True,False,False,0.889252,0.988597,0
chave_pix,973890.4,2469079.22,1495188.82,39079.72,1012970.12,19,True,False,False,0.605565,0.961421,0
chave_pix,5516333.75,6159552.5,643218.75,0.01,5516333.76,10,False,False,False,0.104426,1.0,1
dados_bancarios,236412.25,601139.68,364727.43,9056.43,245468.68,17,True,False,False,0.606727,0.963106,0
chave_pix,8730600.58,10914839.02,2184238.44,961.56,8731562.14,10,False,False,False,0.200116,0.99989,1
chave_pix,1004590.97,20349519.94,19344928.97,43250.02,1047840.99,12,False,False,False,0.950633,0.958725,0
chave_pix,1651195.56,6490388.17,4839192.61,20392.42,1671587.98,16,False,False,False,0.745594,0.987801,0
chave_pix,748911.05,2230851.98,1481940.93,20583.84,769494.89,10,False,False,False,0.664294,0.97325,0
chave_pix,862116.31,4028404.83,3166288.52,19970.93,882087.24,23,True,True,True,0.785991,0.977359,0
dados_bancarios,752650.86,753403.5108599999,752.65,0.01,752650.87,21,True,True,True,0.000999,1.0,1
pix_copia_e_cola,34861.02,653280.86,618419.84,34903.23,69764.25,21,True,True,True,0.946637,0.499697,0
chave_pix,231270.94,442850.34,211579.4,23.36,231294.3,8,False,False,False,0.477767,0.999899,1
dados_bancarios,292144.22,1764770.51,1472626.29,3218.92,295363.14,12,False,False,False,0.834458,0.989102,0
pix_copia_e_cola,1284254.82,10573223.62,9288968.8,110295.06,1394549.88,13,True,False,False,0.878537,0.92091,0
chave_pix,9966912.11,9976879.022109998,9966.91,1035.47,9967947.58,2,True,True,True,0.000999,0.999896,1
chave_pix,1962439.95,11006605.63,9044165.68,24966.78,1987406.73,14,True,False,False,0.821703,0.987438,0
chave_pix,34093.81,34127.903809999996,34.09,8288.27,42382.08,19,True,False,False,0.000999,0.804439,0
chave_pix,60321.07,207764.33,147443.26,45107.6,105428.67,0,True,True,True,0.709666,0.572151,0
chave_pix,731752.89,10302804.95,9571052.06,8356.86,740109.75,13,False,False,False,0.928975,0.988709,0
chave_pix,112342.27,258699.95,146357.68,11137.48,123479.75,22,True,True,True,0.565743,0.909803,0
chave_pix,368884.66,2119029.76,1750145.1,85724.09,454608.75,19,True,False,False,0.825918,0.811433,0
chave_pix,0.01,0.01001,0.0,1194.96,1194.97,22,False,True,False,0.0,8e-06,1
chave_pix,1321834.99,5240622.13,3918787.14,23610.46,1345445.45,12,False,False,False,0.747771,0.982452,0
chave_pix,309496.11,1155272.61,845776.5,38714.02,348210.13,15,True,False,False,0.732101,0.88882,0
dados_bancarios,875611.86,876487.4718599999,875.61,685.5,876297.36,4,True,True,True,0.000999,0.999218,1
chave_pix,781963.86,834098.01,52134.15,838.89,782802.75,2,False,True,True,0.062504,0.998928,1
pix_copia_e_cola,845721.1,1148258.32,302537.22,13869.52,859590.62,8,True,False,False,0.263475,0.983865,0
pix_copia_e_cola,1374018.5,1375392.5184999998,1374.02,485.99,1374504.49,6,False,False,False,0.000999,0.999646,1
pix_copia_e_cola,609372.05,2248520.12,1639148.07,24017.33,633389.38,16,False,False,False,0.72899,0.962081,0
pix_copia_e_cola,660485.95,8080953.25,7420467.3,13328.75,673814.7,22,True,True,True,0.918266,0.980219,0
